completion_year,monthly_rent_rm,property_type,parking,bathroom,size_sqft,furnished,area,rooms_num,nearby_railways
2020.0,2300,Service Residence,2.0,2.0,928,Fully Furnished,Seri Kembangan,3.0,yes
2018.0,1400,Condominium,1.0,4.0,1297,Not Furnished,Kajang,4.0,no
2004.0,1300,Apartment,1.0,2.0,850,Not Furnished,Petaling Jaya,3.0,yes
2018.0,1200,Service Residence,1.0,1.0,500,Fully Furnished,Balakong,1.0,no
2016.0,2300,Condominium,2.0,2.0,1269,Fully Furnished,Cheras,4.0,
2020.0,1700,Condominium,0.0,2.0,870,Partially Furnished,Kuala Langat,3.0,
2015.0,1200,Service Residence,0.0,1.0,486,Partially Furnished,Setia Alam,1.0,yes
2015.0,700,Apartment,0.0,2.0,750,Partially Furnished,Damansara Perdana,3.0,no
2014.0,1200,Service Residence,2.0,2.0,1051,Partially Furnished,Batu Caves,3.0,
2020.0,2200,Service Residence,1.0,1.0,864,Fully Furnished,Seri Kembangan,2.0,yes
2013.0,1199,Condominium,2.0,2.0,1101,Partially Furnished,Kajang,3.0,yes
2015.0,1500,Condominium,2.0,2.0,1250,Partially Furnished,Seri Kembangan,2.0,yes
2022.0,1100,Service Residence,2.0,1.0,559,Partially Furnished,Sepang,2.0,yes
2000.0,1500,Condominium,1.0,2.0,1513,Fully Furnished,Cheras,4.0,no
2021.0,2100,Service Residence,2.0,2.0,1010,Partially Furnished,Petaling Jaya,3.0,no
2006.0,1450,Apartment,0.0,2.0,780,Partially Furnished,Petaling Jaya,3.0,
2019.0,1000,Apartment,2.0,2.0,1050,Not Furnished,Kajang,3.0,
1998.0,750,Flat,1.0,1.0,640,Partially Furnished,Cheras,2.0,no
2010.0,780,Apartment,1.0,2.0,690,Partially Furnished,Cheras,3.0,
2004.0,1250,Apartment,1.0,2.0,850,Not Furnished,Petaling Jaya,3.0,
2007.0,1100,Apartment,2.0,2.0,1000,Fully Furnished,Semenyih,3.0,no
2021.0,1650,Service Residence,2.0,2.0,1000,Partially Furnished,Puchong,3.0,yes
2008.0,1600,Condominium,1.0,2.0,1089,Partially Furnished,Selayang,3.0,no
2017.0,850,Others,1.0,1.0,477,Fully Furnished,Semenyih,1.0,no
1996.0,1000,Apartment,1.0,2.0,850,Partially Furnished,Bandar Sri Damansara,3.0,yes
2017.0,700,Others,1.0,1.0,477,Not Furnished,Semenyih,1.0,
2022.0,850,Service Residence,1.0,1.0,450,Partially Furnished,Cyberjaya,1.0,yes
2018.0,1200,Apartment,2.0,2.0,800,Fully Furnished,Setia Alam,3.0,no
2021.0,1200,Condominium,1.0,1.0,550,Fully Furnished,Cyberjaya,1.0,yes
2015.0,1200,Service Residence,1.0,2.0,485,Fully Furnished,Setia Alam,1.0,no
2018.0,1500,Service Residence,2.0,2.0,1427,Fully Furnished,Bandar Saujana Putra,4.0,no
2015.0,1100,Apartment,1.0,2.0,863,Partially Furnished,Puchong,3.0,no
2000.0,1550,Condominium,1.0,2.0,1513,Partially Furnished,Cheras,3.0,yes
2017.0,1300,Condominium,0.0,2.0,1118,Fully Furnished,Kajang,3.0,
2018.0,1700,Service Residence,2.0,2.0,890,Partially Furnished,Port Klang,2.0,no
2010.0,1300,Condominium,2.0,2.0,991,Partially Furnished,Batu Caves,3.0,no
2020.0,2600,Service Residence,0.0,2.0,985,Fully Furnished,Setia Alam,3.0,
2008.0,1200,Condominium,1.0,2.0,1268,Partially Furnished,Seri Kembangan,3.0,no
2014.0,1000,Service Residence,0.0,1.0,250,Fully Furnished,Shah Alam,1.0,no
2019.0,800,Apartment,1.0,2.0,900,Partially Furnished,Semenyih,3.0,
2019.0,1800,Service Residence,2.0,2.0,1163,Fully Furnished,Kajang,3.0,
2014.0,1200,Condominium,0.0,1.0,540,Fully Furnished,Cyberjaya,2.0,no
2016.0,2100,Studio,1.0,1.0,650,Fully Furnished,Petaling Jaya,1.0,no
2018.0,1500,Service Residence,2.0,2.0,1004,Fully Furnished,Bandar Saujana Putra,3.0,
2013.0,1800,Condominium,2.0,2.0,1070,Fully Furnished,Cyberjaya,3.0,no
2006.0,1400,Condominium,0.0,2.0,1001,Partially Furnished,Ampang,3.0,
2010.0,1600,Condominium,2.0,2.0,1098,Partially Furnished,Ulu Klang,2.0,yes
2006.0,1500,Condominium,1.0,3.0,1366,Partially Furnished,Kajang,4.0,
2020.0,1200,Apartment,0.0,2.0,1305,Partially Furnished,Kajang,3.0,
2019.0,1200,Apartment,2.0,2.0,1000,Partially Furnished,Semenyih,3.0,yes
2016.0,1500,Service Residence,1.0,2.0,737,Fully Furnished,Cheras,1.0,no
2020.0,1800,Service Residence,0.0,2.0,875,Partially Furnished,Shah Alam,3.0,no
2020.0,2800,Service Residence,0.0,2.0,985,Fully Furnished,Setia Alam,3.0,
2014.0,2000,Service Residence,0.0,2.0,875,Partially Furnished,Cheras,3.0,
2021.0,3200,Service Residence,3.0,2.0,1266,Fully Furnished,Seri Kembangan,4.0,yes
2014.0,1300,Service Residence,0.0,1.0,551,Partially Furnished,Cheras,1.0,
2001.0,1000,Condominium,1.0,2.0,1012,Partially Furnished,Kajang,3.0,
2005.0,2800,Apartment,1.0,4.0,1668,Partially Furnished,Petaling Jaya,4.0,no
2014.0,1100,Service Residence,0.0,1.0,551,Partially Furnished,Cheras,1.0,
2019.0,900,Service Residence,0.0,1.0,470,Partially Furnished,Kajang,1.0,yes
1997.0,1200,Condominium,1.0,2.0,1164,Partially Furnished,Cheras,3.0,
2016.0,1300,Condominium,2.0,2.0,1053,Partially Furnished,Seri Kembangan,3.0,
2014.0,1300,Service Residence,0.0,2.0,704,Partially Furnished,Cheras,2.0,
2017.0,1000,Condominium,0.0,1.0,700,Fully Furnished,Cyberjaya,1.0,yes
2018.0,3300,Service Residence,2.0,3.0,1312,Fully Furnished,Klang,4.0,no
2012.0,1700,Condominium,2.0,2.0,1205,Fully Furnished,Puchong,3.0,
2017.0,1300,Service Residence,0.0,1.0,586,Fully Furnished,I-City,2.0,no
2018.0,3300,Service Residence,0.0,3.0,1312,Fully Furnished,Klang,4.0,
2021.0,1550,Service Residence,0.0,3.0,1208,Partially Furnished,Batu Caves,3.0,no
2018.0,1800,Condominium,1.0,1.0,721,Fully Furnished,Kota Kemuning,2.0,no
2010.0,1300,Condominium,1.0,2.0,991,Partially Furnished,Batu Caves,3.0,
2015.0,1000,Apartment,2.0,2.0,939,Partially Furnished,Setia Alam,3.0,no
2020.0,2600,Service Residence,0.0,2.0,985,Partially Furnished,Setia Alam,3.0,
2014.0,1200,Service Residence,1.0,1.0,511,Not Furnished,Gombak,1.0,no
2018.0,1600,Service Residence,0.0,2.0,884,Partially Furnished,Klang,3.0,
2017.0,1500,Service Residence,1.0,2.0,877,Partially Furnished,Batu Caves,2.0,no
2015.0,700,Condominium,1.0,1.0,450,Not Furnished,Cyberjaya,1.0,
2008.0,1200,Condominium,1.0,2.0,1200,Partially Furnished,Selayang,3.0,no
2010.0,1600,Condominium,2.0,2.0,1098,Partially Furnished,Ulu Klang,3.0,no
2020.0,2600,Service Residence,0.0,2.0,985,Partially Furnished,Setia Alam,3.0,no
2016.0,1150,Others,1.0,1.0,484,Fully Furnished,Balakong,1.0,yes
2015.0,1400,Condominium,2.0,2.0,864,Not Furnished,Shah Alam,3.0,
2017.0,1800,Condominium,1.0,2.0,1070,Fully Furnished,Sepang,3.0,
2022.0,950,Service Residence,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2013.0,1600,Condominium,1.0,1.0,622,Fully Furnished,Shah Alam,2.0,
2020.0,750,Service Residence,0.0,1.0,100,Fully Furnished,Ampang,1.0,no
2020.0,1400,Service Residence,0.0,1.0,500,Fully Furnished,Kota Damansara,1.0,yes
2021.0,1650,Service Residence,2.0,2.0,1000,Partially Furnished,Puchong,3.0,no
2015.0,750,Condominium,0.0,2.0,790,Not Furnished,Damansara Perdana,3.0,no
2012.0,800,Apartment,0.0,2.0,780,Not Furnished,Puchong,3.0,no
2015.0,1200,Service Residence,1.0,2.0,700,Fully Furnished,Cyberjaya,2.0,no
2014.0,1500,Service Residence,2.0,2.0,1012,Fully Furnished,Batu Caves,3.0,
2015.0,700,Apartment,0.0,2.0,700,Partially Furnished,Damansara Perdana,3.0,
2007.0,2000,Service Residence,0.0,2.0,949,Fully Furnished,Bandar Sunway,3.0,yes
2013.0,1100,Apartment,1.0,2.0,850,Partially Furnished,Ampang,3.0,no
2022.0,800,Service Residence,0.0,1.0,150,Fully Furnished,Petaling Jaya,1.0,yes
2006.0,1200,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,4.0,no
2001.0,950,Condominium,1.0,2.0,1020,Partially Furnished,Kajang,3.0,no
2000.0,950,Apartment,1.0,2.0,850,Partially Furnished,Puchong,3.0,
2021.0,1700,Service Residence,1.0,2.0,635,Fully Furnished,Seri Kembangan,2.0,yes
2016.0,1150,Service Residence,1.0,1.0,550,Fully Furnished,Cheras,1.0,yes
2021.0,1200,Service Residence,0.0,1.0,300,Fully Furnished,Shah Alam,1.0,yes
2000.0,1250,Condominium,1.0,2.0,1008,Partially Furnished,Ampang,2.0,no
2022.0,600,Service Residence,0.0,1.0,130,Fully Furnished,Petaling Jaya,1.0,yes
2018.0,1500,Service Residence,1.0,1.0,466,Fully Furnished,Shah Alam,1.0,yes
2022.0,900,Condominium,0.0,1.0,150,Fully Furnished,Petaling Jaya,1.0,yes
2021.0,999,Apartment,0.0,2.0,635,Partially Furnished,Shah Alam,2.0,no
2022.0,950,Service Residence,1.0,1.0,240,Fully Furnished,Dengkil,1.0,no
2015.0,950,Apartment,1.0,2.0,837,Not Furnished,Subang Bestari,3.0,no
2013.0,899,Condominium,1.0,1.0,500,Partially Furnished,Cyberjaya,1.0,no
2002.0,1000,Condominium,1.0,2.0,1060,Partially Furnished,Cyberjaya,3.0,no
2021.0,1750,Service Residence,2.0,2.0,1000,Partially Furnished,Seri Kembangan,3.0,yes
2009.0,1000,Service Residence,0.0,2.0,761,Partially Furnished,Cyberjaya,3.0,
2015.0,1300,Service Residence,1.0,1.0,465,Fully Furnished,Setia Alam,1.0,no
2014.0,1300,Service Residence,2.0,2.0,1012,Partially Furnished,Batu Caves,3.0,no
2014.0,1300,Service Residence,2.0,2.0,1012,Partially Furnished,Batu Caves,3.0,no
2002.0,900,Condominium,1.0,2.0,1060,Partially Furnished,Cyberjaya,3.0,no
2018.0,1450,Service Residence,2.0,2.0,978,Fully Furnished,Seri Kembangan,3.0,yes
2008.0,1250,Condominium,1.0,2.0,1248,Fully Furnished,Seri Kembangan,3.0,yes
2011.0,1400,Condominium,0.0,2.0,1200,Partially Furnished,Batu Caves,3.0,
2015.0,700,Condominium,0.0,2.0,650,Partially Furnished,Damansara Perdana,3.0,no
2021.0,1300,Service Residence,3.0,3.0,1242,Partially Furnished,Batu Caves,3.0,no
2014.0,1800,Service Residence,0.0,2.0,704,Fully Furnished,Cheras,2.0,
2016.0,1600,Service Residence,2.0,2.0,1000,Fully Furnished,Seri Kembangan,3.0,yes
2020.0,1500,Condominium,2.0,2.0,870,Partially Furnished,Kuala Langat,3.0,
2013.0,1800,Service Residence,0.0,2.0,691,Fully Furnished,Damansara Perdana,1.0,yes
2022.0,600,Condominium,1.0,1.0,600,Not Furnished,Kajang,2.0,yes
2016.0,1350,Condominium,2.0,2.0,1100,Partially Furnished,Seri Kembangan,3.0,yes
2012.0,1800,Condominium,2.0,2.0,1205,Fully Furnished,Puchong,3.0,yes
2022.0,600,Condominium,1.0,1.0,600,Not Furnished,Kajang,2.0,yes
2014.0,1300,Service Residence,1.0,1.0,689,Partially Furnished,Shah Alam,2.0,no
2016.0,1050,Service Residence,1.0,1.0,454,Fully Furnished,Bangi,1.0,yes
2015.0,1000,Condominium,1.0,2.0,1080,Not Furnished,Kajang,3.0,
2021.0,3300,Service Residence,0.0,2.0,818,Fully Furnished,Petaling Jaya,3.0,yes
2018.0,1200,Service Residence,2.0,2.0,951,Partially Furnished,Balakong,3.0,yes
2006.0,220,Apartment,0.0,2.0,850,Fully Furnished,Petaling Jaya,3.0,yes
2005.0,850,Apartment,0.0,2.0,800,Not Furnished,Shah Alam,3.0,
2020.0,800,Condominium,2.0,2.0,915,Partially Furnished,Kajang,3.0,
2016.0,1500,Condominium,2.0,2.0,1044,Partially Furnished,Seri Kembangan,3.0,yes
2020.0,1000,Condominium,2.0,2.0,915,Partially Furnished,Kajang,3.0,
2008.0,1500,Condominium,1.0,2.0,1246,Partially Furnished,Seri Kembangan,4.0,no
2004.0,850,Condominium,0.0,2.0,1300,Fully Furnished,Bandar Sunway,5.0,no
2000.0,1200,Condominium,1.0,2.0,958,Fully Furnished,Kajang,3.0,
2006.0,460,Apartment,0.0,2.0,771,Fully Furnished,Petaling Jaya,4.0,yes
2019.0,2200,Service Residence,2.0,2.0,878,Fully Furnished,Damansara Damai,4.0,yes
2018.0,1200,Service Residence,0.0,2.0,850,Partially Furnished,Bandar Saujana Putra,2.0,
2020.0,850,Condominium,2.0,2.0,860,Partially Furnished,Semenyih,3.0,yes
2015.0,900,Condominium,1.0,1.0,650,Not Furnished,Cyberjaya,1.0,no
2011.0,1350,Condominium,1.0,2.0,950,Partially Furnished,Batu Caves,3.0,
2022.0,600,Condominium,1.0,1.0,600,Partially Furnished,Kajang,2.0,
2007.0,1000,Apartment,1.0,1.0,852,Not Furnished,USJ,3.0,yes
2017.0,1100,Studio,1.0,1.0,450,Fully Furnished,Shah Alam,1.0,yes
2020.0,2800,Service Residence,0.0,2.0,985,Fully Furnished,Setia Alam,2.0,
2007.0,1980,Duplex,2.0,3.0,1890,Partially Furnished,Puchong,4.0,yes
2018.0,1300,Service Residence,1.0,1.0,605,Not Furnished,Petaling Jaya,1.0,
2007.0,1000,Apartment,0.0,2.0,650,Partially Furnished,USJ,3.0,no
2006.0,1800,Apartment,1.0,2.0,912,Partially Furnished,Shah Alam,3.0,
2015.0,1200,Service Residence,2.0,2.0,864,Not Furnished,Shah Alam,3.0,no
2010.0,2600,Condominium,1.0,2.0,1098,Fully Furnished,Ulu Klang,3.0,
2015.0,2500,Condominium,2.0,2.0,1398,Fully Furnished,Shah Alam,3.0,no
2016.0,3500,Service Residence,2.0,2.0,1500,Fully Furnished,Ara Damansara,2.0,no
2016.0,950,Condominium,0.0,2.0,990,Partially Furnished,Semenyih,3.0,
2019.0,750,Apartment,2.0,2.0,950,Partially Furnished,Semenyih,3.0,
2008.0,1500,Condominium,1.0,2.0,1236,Partially Furnished,Seri Kembangan,4.0,
2006.0,1250,Condominium,1.0,2.0,1362,Fully Furnished,Kajang,3.0,
2013.0,1100,Condominium,1.0,1.0,752,Not Furnished,Puchong,2.0,no
2009.0,1700,Service Residence,2.0,2.0,1000,Fully Furnished,Cyberjaya,3.0,no
2010.0,1100,Condominium,0.0,3.0,1285,Partially Furnished,Cheras,4.0,no
2015.0,550,Apartment,2.0,2.0,950,Fully Furnished,Setia Alam,3.0,no
2016.0,1800,Condominium,1.0,2.0,985,Partially Furnished,Shah Alam,2.0,no
2016.0,1200,Service Residence,1.0,1.0,538,Fully Furnished,Cheras,1.0,no
2016.0,1200,Service Residence,1.0,2.0,850,Partially Furnished,Kajang,2.0,no
2014.0,1150,Service Residence,2.0,2.0,859,Partially Furnished,Batu Caves,3.0,yes
2000.0,900,Apartment,1.0,2.0,760,Partially Furnished,Cheras,3.0,no
2022.0,1700,Service Residence,2.0,2.0,1094,Partially Furnished,Kajang,3.0,yes
2018.0,3800,Condominium,1.0,2.0,1001,Fully Furnished,Petaling Jaya,2.0,yes
2019.0,3000,Condominium,0.0,2.0,1334,Partially Furnished,Puchong,3.0,
2017.0,1250,Condominium,1.0,1.0,600,Partially Furnished,Subang Jaya,1.0,
2018.0,1700,Service Residence,2.0,2.0,835,Fully Furnished,Klang,3.0,no
2013.0,1600,Condominium,2.0,2.0,1000,Partially Furnished,Cyberjaya,3.0,no
2004.0,1000,Condominium,1.0,2.0,830,Partially Furnished,Seri Kembangan,3.0,
2007.0,2000,Service Residence,1.0,2.0,949,Fully Furnished,Bandar Sunway,3.0,
2017.0,1200,Condominium,1.0,1.0,500,Fully Furnished,Shah Alam,1.0,yes
2006.0,1300,Apartment,0.0,2.0,1000,Partially Furnished,Petaling Jaya,3.0,yes
2015.0,1500,Apartment,2.0,2.0,950,Partially Furnished,Setia Alam,3.0,no
2016.0,1200,Apartment,0.0,2.0,903,Fully Furnished,Kajang,3.0,
2016.0,1500,Service Residence,0.0,1.0,760,Partially Furnished,Petaling Jaya,2.0,no
2014.0,1400,Service Residence,1.0,1.0,900,Fully Furnished,Shah Alam,1.0,yes
2006.0,1150,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,4.0,no
2014.0,1500,Service Residence,1.0,1.0,759,Fully Furnished,Shah Alam,2.0,yes
2021.0,1900,Condominium,0.0,2.0,1010,Fully Furnished,Cyberjaya,3.0,
2015.0,850,Apartment,1.0,2.0,800,Partially Furnished,Subang Bestari,3.0,no
2021.0,904,Condominium,2.0,2.0,1015,Partially Furnished,Cyberjaya,3.0,yes
2000.0,1000,Apartment,1.0,2.0,850,Partially Furnished,Puchong,3.0,
2014.0,899,Apartment,0.0,2.0,900,Partially Furnished,Semenyih,3.0,no
2016.0,1500,Condominium,2.0,2.0,1044,Fully Furnished,Seri Kembangan,3.0,yes
2015.0,1000,Condominium,0.0,2.0,483,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1400,Service Residence,1.0,1.0,654,Fully Furnished,Puchong,1.0,yes
2022.0,2200,Condominium,2.0,2.0,1109,Not Furnished,Cyberjaya,3.0,yes
2008.0,1700,Condominium,2.0,2.0,1356,Partially Furnished,Subang Jaya,3.0,no
2018.0,1800,Service Residence,0.0,2.0,1257,Fully Furnished,Jenjarom,4.0,
2013.0,1500,Condominium,1.0,1.0,622,Partially Furnished,Shah Alam,2.0,
2018.0,3500,Condominium,0.0,2.0,1001,Fully Furnished,Petaling Jaya,2.0,
2006.0,1200,Apartment,0.0,2.0,1150,Not Furnished,Alam Impian,3.0,
2017.0,1250,Condominium,1.0,1.0,600,Partially Furnished,Subang Jaya,1.0,
2014.0,1300,Service Residence,0.0,2.0,1012,Fully Furnished,Batu Caves,3.0,no
2017.0,1300,Service Residence,2.0,2.0,966,Partially Furnished,Seri Kembangan,2.0,yes
2013.0,3800,Condominium,2.0,3.0,1500,Fully Furnished,Subang Jaya,4.0,yes
2021.0,1100,Condominium,1.0,1.0,501,Fully Furnished,Kajang,1.0,
2020.0,800,Condominium,2.0,2.0,915,Partially Furnished,Kajang,3.0,
2020.0,1700,Service Residence,2.0,2.0,870,Partially Furnished,Kuala Langat,3.0,
2006.0,1200,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,4.0,no
2022.0,1100,Condominium,1.0,1.0,600,Partially Furnished,Kajang,2.0,yes
2020.0,1500,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,no
2018.0,3000,Service Residence,0.0,2.0,1317,Fully Furnished,Klang,3.0,
2018.0,1600,Service Residence,0.0,2.0,863,Fully Furnished,Klang,3.0,
2019.0,1250,Service Residence,1.0,1.0,518,Fully Furnished,Kajang,1.0,yes
2006.0,1700,Apartment,2.0,2.0,1009,Fully Furnished,Shah Alam,3.0,yes
2020.0,1600,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,no
2021.0,1900,Service Residence,2.0,2.0,883,Partially Furnished,Puchong,2.0,no
2015.0,1500,Condominium,2.0,2.0,864,Not Furnished,Shah Alam,3.0,
2015.0,2100,Condominium,2.0,2.0,765,Fully Furnished,Cyberjaya,2.0,no
2019.0,1200,Service Residence,1.0,1.0,466,Partially Furnished,Kajang,1.0,yes
2004.0,1250,Apartment,1.0,2.0,850,Partially Furnished,Petaling Jaya,3.0,no
2019.0,1100,Service Residence,1.0,1.0,466,Fully Furnished,Kajang,1.0,
1998.0,700,Flat,1.0,1.0,650,Partially Furnished,Cheras,2.0,yes
2016.0,1000,Studio,1.0,1.0,454,Fully Furnished,Bangi,1.0,yes
2016.0,1700,Service Residence,2.0,2.0,873,Fully Furnished,Cheras,1.0,yes
2021.0,903,Condominium,2.0,2.0,1015,Partially Furnished,Cyberjaya,3.0,yes
2014.0,1800,Condominium,1.0,1.0,656,Fully Furnished,Bandar Sri Damansara,1.0,yes
2016.0,1100,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2016.0,1600,Service Residence,1.0,2.0,578,Fully Furnished,Kajang,3.0,no
2005.0,1900,Studio,0.0,1.0,800,Fully Furnished,Petaling Jaya,2.0,yes
2022.0,1500,Service Residence,0.0,2.0,807,Partially Furnished,Sepang,3.0,no
2019.0,1200,Service Residence,1.0,1.0,455,Fully Furnished,Kajang,1.0,
2020.0,1000,Condominium,2.0,2.0,1083,Partially Furnished,Kajang,3.0,no
2019.0,1300,Service Residence,2.0,2.0,750,Partially Furnished,Damansara Damai,3.0,
2015.0,1500,Condominium,2.0,2.0,864,Partially Furnished,Shah Alam,3.0,
2020.0,1850,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,no
2018.0,1600,Service Residence,2.0,2.0,1114,Fully Furnished,Balakong,3.0,no
2018.0,1200,Service Residence,2.0,2.0,1048,Partially Furnished,Bandar Saujana Putra,3.0,no
2022.0,1100,Condominium,1.0,1.0,600,Fully Furnished,Kajang,2.0,no
2015.0,700,Apartment,0.0,2.0,750,Partially Furnished,Damansara Perdana,3.0,no
2019.0,1200,Service Residence,1.0,1.0,359,Fully Furnished,Cheras,1.0,yes
2013.0,1700,Condominium,2.0,2.0,1200,Fully Furnished,Petaling Jaya,3.0,yes
2021.0,1299,Condominium,2.0,2.0,1010,Partially Furnished,Cyberjaya,3.0,no
2016.0,1200,Studio,1.0,1.0,600,Fully Furnished,Cyberjaya,1.0,no
2016.0,3000,Condominium,2.0,3.0,1453,Fully Furnished,Cyberjaya,3.0,no
2019.0,1300,Condominium,1.0,1.0,518,Fully Furnished,Kajang,1.0,
2010.0,1600,Condominium,0.0,2.0,945,Partially Furnished,Kota Damansara,3.0,yes
2004.0,1600,Condominium,1.0,2.0,1253,Fully Furnished,Shah Alam,3.0,no
2017.0,1600,Condominium,1.0,2.0,1218,Partially Furnished,Puchong,3.0,no
2000.0,850,Apartment,1.0,2.0,760,Partially Furnished,Cheras,3.0,yes
2006.0,1100,Apartment,0.0,2.0,850,Partially Furnished,Petaling Jaya,3.0,no
2019.0,2200,Condominium,2.0,2.0,1161,Fully Furnished,Kajang,3.0,
1999.0,1600,Condominium,0.0,4.0,1450,Fully Furnished,Bandar Sunway,2.0,no
2004.0,1300,Apartment,1.0,2.0,850,Not Furnished,Petaling Jaya,3.0,yes
2014.0,2550,Condominium,2.0,3.0,2000,Partially Furnished,Ampang,4.0,no
2014.0,999,Service Residence,0.0,1.0,620,Partially Furnished,USJ,2.0,
2021.0,1400,Service Residence,2.0,3.0,1208,Partially Furnished,Batu Caves,3.0,no
2020.0,1550,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,no
2016.0,2800,Condominium,2.0,3.0,1453,Partially Furnished,Cyberjaya,3.0,no
2020.0,1700,Condominium,2.0,2.0,1025,Not Furnished,Damansara Perdana,3.0,no
2005.0,1199,Condominium,1.0,2.0,1207,Fully Furnished,Seri Kembangan,3.0,yes
2020.0,1850,Condominium,0.0,2.0,818,Fully Furnished,Sepang,3.0,no
2006.0,1150,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,4.0,yes
2014.0,2400,Condominium,2.0,3.0,1798,Partially Furnished,Ampang,4.0,no
2016.0,900,Condominium,0.0,2.0,1000,Not Furnished,Semenyih,3.0,
2016.0,1799,Condominium,2.0,2.0,1054,Fully Furnished,Seri Kembangan,3.0,no
2022.0,2500,Service Residence,2.0,2.0,797,Fully Furnished,Petaling Jaya,2.0,yes
2017.0,800,Condominium,1.0,1.0,499,Fully Furnished,Semenyih,1.0,
2007.0,2000,Service Residence,1.0,2.0,949,Fully Furnished,Bandar Sunway,3.0,no
2015.0,1550,Condominium,3.0,3.0,2150,Partially Furnished,Seri Kembangan,4.0,yes
2021.0,1100,Condominium,1.0,1.0,501,Fully Furnished,Kajang,1.0,
2013.0,1400,Condominium,0.0,2.0,915,Partially Furnished,Puchong,3.0,yes
2022.0,1100,Condominium,1.0,1.0,600,Partially Furnished,Kajang,2.0,yes
2016.0,1800,Service Residence,0.0,2.0,1000,Fully Furnished,Shah Alam,3.0,no
2018.0,1800,Condominium,1.0,1.0,721,Fully Furnished,Kota Kemuning,2.0,no
2017.0,1200,Service Residence,1.0,1.0,570,Not Furnished,Shah Alam,1.0,yes
2021.0,1700,Service Residence,0.0,1.0,718,Partially Furnished,Petaling Jaya,2.0,yes
2018.0,1700,Service Residence,2.0,2.0,1031,Not Furnished,Port Klang,3.0,no
2016.0,1700,Condominium,0.0,2.0,746,Partially Furnished,Petaling Jaya,1.0,
2020.0,2500,Service Residence,0.0,2.0,780,Fully Furnished,Ampang,2.0,
2006.0,1200,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,4.0,
2015.0,1400,Service Residence,2.0,2.0,934,Fully Furnished,Shah Alam,3.0,no
2021.0,1800,Condominium,1.0,1.0,501,Fully Furnished,Kajang,1.0,yes
2016.0,1500,Service Residence,2.0,2.0,1000,Partially Furnished,Seri Kembangan,3.0,no
2018.0,1100,Service Residence,0.0,2.0,800,Partially Furnished,Puncak Alam,3.0,no
2014.0,1800,Service Residence,1.0,1.0,680,Fully Furnished,Ara Damansara,1.0,yes
2015.0,2500,Condominium,2.0,2.0,1398,Partially Furnished,Shah Alam,3.0,no
2017.0,1150,Service Residence,0.0,2.0,1097,Not Furnished,Semenyih,3.0,no
2010.0,1500,Apartment,2.0,2.0,850,Partially Furnished,Shah Alam,3.0,no
2017.0,1350,Service Residence,0.0,1.0,586,Fully Furnished,I-City,2.0,no
2017.0,1150,Condominium,0.0,2.0,1097,Not Furnished,Semenyih,3.0,no
2007.0,850,Flat,1.0,2.0,850,Not Furnished,Ara Damansara,3.0,
2014.0,650,Apartment,2.0,2.0,750,Not Furnished,Kajang,3.0,yes
2020.0,2650,Condominium,1.0,2.0,976,Fully Furnished,Petaling Jaya,2.0,no
2013.0,1499,Condominium,1.0,2.0,986,Partially Furnished,Petaling Jaya,3.0,yes
2023.0,1300,Service Residence,2.0,2.0,901,Partially Furnished,Dengkil,3.0,no
2018.0,1600,Service Residence,2.0,2.0,863,Fully Furnished,Klang,3.0,no
2022.0,1200,Condominium,2.0,1.0,590,Not Furnished,Kajang,2.0,yes
2021.0,1200,Condominium,0.0,1.0,480,Fully Furnished,Alam Impian,1.0,yes
2018.0,1500,Condominium,1.0,4.0,1290,Partially Furnished,Kajang,4.0,no
2018.0,3300,Service Residence,0.0,3.0,1312,Fully Furnished,Klang,4.0,no
2021.0,1200,Apartment,1.0,2.0,635,Fully Furnished,Shah Alam,2.0,no
2006.0,1100,Condominium,1.0,2.0,1400,Fully Furnished,Kajang,4.0,yes
2005.0,1500,Condominium,1.0,2.0,750,Fully Furnished,Damansara Perdana,2.0,
